"hr_id","animal_id","species","sex","year","month","season","n_pts","n_days"
"04858_MD17F0332_2019_02","MD17F0332","Mule Deer","F",2019,2,"Winter",334,27.9173611111111
"04859_MD17F0332_2019_07","MD17F0332","Mule Deer","F",2019,7,"Summer",360,30.9166666666667
"04860_MD17F0332_2020_02","MD17F0332","Mule Deer","F",2020,2,"Winter",328,28.9166666666667
"04861_MD17F0332_2020_07","MD17F0332","Mule Deer","F",2020,7,"Summer",325,30.9166666666667
"04862_MD17F0332_2021_02","MD17F0332","Mule Deer","F",2021,2,"Winter",336,27.9166666666667
"04863_MD17F0332_2021_07","MD17F0332","Mule Deer","F",2021,7,"Summer",336,30.9166666666667
"04092_MD17F0132_2018_02","MD17F0132","Mule Deer","F",2018,2,"Winter",333,27.9166666666667
"04093_MD17F0133_2018_02","MD17F0133","Mule Deer","F",2018,2,"Winter",332,27.9166666666667
"04094_MD17F0133_2018_07","MD17F0133","Mule Deer","F",2018,7,"Summer",370,30.9166666666667
"04095_MD17F0133_2019_02","MD17F0133","Mule Deer","F",2019,2,"Winter",336,27.9173611111111
"04096_MD17F0133_2019_07","MD17F0133","Mule Deer","F",2019,7,"Summer",369,30.9166666666667
"04097_MD17F0133_2020_02","MD17F0133","Mule Deer","F",2020,2,"Winter",335,28.9166666666667
"04098_MD17F0133_2020_07","MD17F0133","Mule Deer","F",2020,7,"Summer",341,30.9166666666667
"04099_MD17F0133_2021_02","MD17F0133","Mule Deer","F",2021,2,"Winter",335,27.9166666666667
"04100_MD17F0133_2021_07","MD17F0133","Mule Deer","F",2021,7,"Summer",369,30.9166666666667
"04537_MD17F0248_2018_02","MD17F0248","Mule Deer","F",2018,2,"Winter",334,27.9166666666667
"04538_MD17F0248_2018_07","MD17F0248","Mule Deer","F",2018,7,"Summer",352,30.9166666666667
"04539_MD17F0248_2019_02","MD17F0248","Mule Deer","F",2019,2,"Winter",317,27.9166666666667
"04540_MD17F0248_2019_07","MD17F0248","Mule Deer","F",2019,7,"Summer",351,30.8333333333333
"04541_MD17F0248_2020_02","MD17F0248","Mule Deer","F",2020,2,"Winter",347,28.9166666666667
"04542_MD17F0248_2020_07","MD17F0248","Mule Deer","F",2020,7,"Summer",314,30.9166666666667
"04543_MD17F0248_2021_02","MD17F0248","Mule Deer","F",2021,2,"Winter",324,27.9166666666667
"04544_MD17F0248_2021_07","MD17F0248","Mule Deer","F",2021,7,"Summer",354,30.9166666666667
"04979_MD17F0377_2018_02","MD17F0377","Mule Deer","F",2018,2,"Winter",650,27.9583333333333
"04980_MD17F0377_2018_07","MD17F0377","Mule Deer","F",2018,7,"Summer",730,30.9583333333333
"04981_MD17F0377_2019_02","MD17F0377","Mule Deer","F",2019,2,"Winter",656,27.4993055555556
"04982_MD17F0377_2019_07","MD17F0377","Mule Deer","F",2019,7,"Summer",741,30.9583333333333
"04983_MD17F0377_2020_02","MD17F0377","Mule Deer","F",2020,2,"Winter",694,28.9583333333333
"04984_MD17F0377_2020_07","MD17F0377","Mule Deer","F",2020,7,"Summer",695,30.9583333333333
"04985_MD17F0377_2021_02","MD17F0377","Mule Deer","F",2021,2,"Winter",670,27.9583333333333
"04975_MD17F0376_2018_02","MD17F0376","Mule Deer","F",2018,2,"Winter",334,27.9166666666667
"04976_MD17F0376_2018_07","MD17F0376","Mule Deer","F",2018,7,"Summer",361,30.9166666666667
"04977_MD17F0376_2019_02","MD17F0376","Mule Deer","F",2019,2,"Winter",313,27.9166666666667
"04978_MD17F0376_2019_07","MD17F0376","Mule Deer","F",2019,7,"Summer",369,30.9166666666667
"04974_MD17F0375_2018_02","MD17F0375","Mule Deer","F",2018,2,"Winter",72,19.5833333333333
"04547_MD17F0250_2018_02","MD17F0250","Mule Deer","F",2018,2,"Winter",336,27.9166666666667
"04548_MD17F0250_2018_07","MD17F0250","Mule Deer","F",2018,7,"Summer",369,30.9166666666667
"04549_MD17F0250_2019_02","MD17F0250","Mule Deer","F",2019,2,"Winter",334,27.9166666666667
"04550_MD17F0250_2019_07","MD17F0250","Mule Deer","F",2019,7,"Summer",371,30.9166666666667
"04551_MD17F0250_2020_02","MD17F0250","Mule Deer","F",2020,2,"Winter",334,28.9166666666667
"04552_MD17F0250_2020_07","MD17F0250","Mule Deer","F",2020,7,"Summer",343,30.9166666666667
"04553_MD17F0250_2021_02","MD17F0250","Mule Deer","F",2021,2,"Winter",333,27.9166666666667
"04554_MD17F0250_2021_07","MD17F0250","Mule Deer","F",2021,7,"Summer",369,30.9173611111111
"06196_MD18F0269_2019_02","MD18F0269","Mule Deer","F",2019,2,"Winter",333,27.9159722222222
"06197_MD18F0269_2019_07","MD18F0269","Mule Deer","F",2019,7,"Summer",367,30.9166666666667
"07355_MD18M0071_2019_02","MD18M0071","Mule Deer","M",2019,2,"Winter",335,27.9166666666667
"07356_MD18M0071_2019_07","MD18M0071","Mule Deer","M",2019,7,"Summer",365,30.9166666666667
"05805_MD18F0159_2019_02","MD18F0159","Mule Deer","F",2019,2,"Winter",334,27.9166666666667
"05806_MD18F0159_2019_07","MD18F0159","Mule Deer","F",2019,7,"Summer",371,30.9166666666667
"06179_MD18F0266_2019_02","MD18F0266","Mule Deer","F",2019,2,"Winter",321,27.9166666666667
"06180_MD18F0266_2019_07","MD18F0266","Mule Deer","F",2019,7,"Summer",336,30.9166666666667
"06181_MD18F0266_2020_02","MD18F0266","Mule Deer","F",2020,2,"Winter",346,28.9166666666667
"06182_MD18F0266_2020_07","MD18F0266","Mule Deer","F",2020,7,"Summer",343,30.9166666666667
"06183_MD18F0266_2021_02","MD18F0266","Mule Deer","F",2021,2,"Winter",334,27.9166666666667
"06184_MD18F0266_2021_07","MD18F0266","Mule Deer","F",2021,7,"Summer",365,30.9166666666667
"07725_MD18M0214_2019_02","MD18M0214","Mule Deer","M",2019,2,"Winter",322,27.9166666666667
"07726_MD18M0214_2019_07","MD18M0214","Mule Deer","M",2019,7,"Summer",360,30.9166666666667
"06795_MD18F0460_2019_02","MD18F0460","Mule Deer","F",2019,2,"Winter",336,27.9159722222222
"06796_MD18F0460_2019_07","MD18F0460","Mule Deer","F",2019,7,"Summer",369,30.9166666666667
"06797_MD18F0460_2020_02","MD18F0460","Mule Deer","F",2020,2,"Winter",343,28.9166666666667
"06798_MD18F0460_2020_07","MD18F0460","Mule Deer","F",2020,7,"Summer",358,30.9166666666667
"06799_MD18F0460_2021_02","MD18F0460","Mule Deer","F",2021,2,"Winter",335,27.9166666666667
"06068_MD18F0229_2019_02","MD18F0229","Mule Deer","F",2019,2,"Winter",336,27.9166666666667
"07349_MD18M0069_2019_02","MD18M0069","Mule Deer","M",2019,2,"Winter",334,27.9166666666667
"07350_MD18M0069_2019_07","MD18M0069","Mule Deer","M",2019,7,"Summer",365,30.9173611111111
"05539_MD18F0095_2018_07","MD18F0095","Mule Deer","F",2018,7,"Summer",127,10.5
"07176_MD18M0008_2019_02","MD18M0008","Mule Deer","M",2019,2,"Winter",323,27.9166666666667
"07177_MD18M0008_2019_07","MD18M0008","Mule Deer","M",2019,7,"Summer",366,30.9166666666667
"07178_MD18M0008_2020_02","MD18M0008","Mule Deer","M",2020,2,"Winter",347,28.9166666666667
"06625_MD18F0418_2019_02","MD18F0418","Mule Deer","F",2019,2,"Winter",319,27.9166666666667
"06626_MD18F0418_2019_07","MD18F0418","Mule Deer","F",2019,7,"Summer",341,30.9166666666667
"06627_MD18F0418_2020_02","MD18F0418","Mule Deer","F",2020,2,"Winter",343,28.9166666666667
"06628_MD18F0418_2020_07","MD18F0418","Mule Deer","F",2020,7,"Summer",361,30.9166666666667
"07172_MD18M0004_2018_07","MD18M0004","Mule Deer","M",2018,7,"Summer",208,17.5833333333333
"05649_MD18F0125_2019_02","MD18F0125","Mule Deer","F",2019,2,"Winter",334,27.9166666666667
"05650_MD18F0125_2019_07","MD18F0125","Mule Deer","F",2019,7,"Summer",370,30.9166666666667
"05651_MD18F0125_2020_02","MD18F0125","Mule Deer","F",2020,2,"Winter",348,28.9166666666667
"05652_MD18F0125_2020_07","MD18F0125","Mule Deer","F",2020,7,"Summer",346,30.9166666666667
"05653_MD18F0125_2021_02","MD18F0125","Mule Deer","F",2021,2,"Winter",336,27.9166666666667
"05654_MD18F0125_2021_07","MD18F0125","Mule Deer","F",2021,7,"Summer",371,30.9166666666667
"06590_MD18F0403_2019_02","MD18F0403","Mule Deer","F",2019,2,"Winter",191,15.9166666666667
"06198_MD18F0270_2019_02","MD18F0270","Mule Deer","F",2019,2,"Winter",323,27.9166666666667
"06199_MD18F0270_2019_07","MD18F0270","Mule Deer","F",2019,7,"Summer",362,30.9166666666667
"06200_MD18F0270_2020_02","MD18F0270","Mule Deer","F",2020,2,"Winter",346,28.9166666666667
"06201_MD18F0270_2020_07","MD18F0270","Mule Deer","F",2020,7,"Summer",342,30.9166666666667
"06202_MD18F0270_2021_02","MD18F0270","Mule Deer","F",2021,2,"Winter",78,27.9166666666667
"07666_MD18M0197_2019_02","MD18M0197","Mule Deer","M",2019,2,"Winter",322,27.9166666666667
"07667_MD18M0197_2019_07","MD18M0197","Mule Deer","M",2019,7,"Summer",368,30.9166666666667
"07158_MD18F0544_2019_02","MD18F0544","Mule Deer","F",2019,2,"Winter",324,27.9166666666667
"07159_MD18F0544_2019_07","MD18F0544","Mule Deer","F",2019,7,"Summer",372,30.9166666666667
"05562_MD18F0103_2019_02","MD18F0103","Mule Deer","F",2019,2,"Winter",321,27.9173611111111
"05563_MD18F0103_2019_07","MD18F0103","Mule Deer","F",2019,7,"Summer",371,30.9166666666667
"05564_MD18F0103_2020_02","MD18F0103","Mule Deer","F",2020,2,"Winter",348,28.9166666666667
"05565_MD18F0103_2020_07","MD18F0103","Mule Deer","F",2020,7,"Summer",349,30.9166666666667
"06586_MD18F0396_2019_02","MD18F0396","Mule Deer","F",2019,2,"Winter",324,27.9173611111111
"07496_MD18M0140_2019_02","MD18M0140","Mule Deer","M",2019,2,"Winter",247,20.6666666666667
"06825_MD18F0467_2019_02","MD18F0467","Mule Deer","F",2019,2,"Winter",336,27.9159722222222
"06204_MD18F0271_2019_02","MD18F0271","Mule Deer","F",2019,2,"Winter",323,27.9166666666667
"06652_MD18F0426_2019_02","MD18F0426","Mule Deer","F",2019,2,"Winter",318,27.9166666666667
"06653_MD18F0426_2019_07","MD18F0426","Mule Deer","F",2019,7,"Summer",369,30.9166666666667
"06654_MD18F0426_2020_02","MD18F0426","Mule Deer","F",2020,2,"Winter",333,28.9166666666667
"06655_MD18F0426_2020_07","MD18F0426","Mule Deer","F",2020,7,"Summer",336,30.9166666666667
"06656_MD18F0426_2021_02","MD18F0426","Mule Deer","F",2021,2,"Winter",333,27.9166666666667
"06657_MD18F0426_2021_07","MD18F0426","Mule Deer","F",2021,7,"Summer",370,30.9173611111111
"06595_MD18F0408_2019_02","MD18F0408","Mule Deer","F",2019,2,"Winter",326,27.9173611111111
"06596_MD18F0408_2019_07","MD18F0408","Mule Deer","F",2019,7,"Summer",363,30.9166666666667
"06597_MD18F0408_2020_02","MD18F0408","Mule Deer","F",2020,2,"Winter",346,28.9166666666667
"06659_MD18F0427_2019_02","MD18F0427","Mule Deer","F",2019,2,"Winter",335,27.9166666666667
"06660_MD18F0427_2019_07","MD18F0427","Mule Deer","F",2019,7,"Summer",368,30.9166666666667
"05770_MD18F0150_2019_02","MD18F0150","Mule Deer","F",2019,2,"Winter",336,27.9166666666667
"05771_MD18F0150_2019_07","MD18F0150","Mule Deer","F",2019,7,"Summer",366,30.9166666666667
"07351_MD18M0070_2019_02","MD18M0070","Mule Deer","M",2019,2,"Winter",335,27.9166666666667
"07352_MD18M0070_2019_07","MD18M0070","Mule Deer","M",2019,7,"Summer",362,30.9166666666667
"07353_MD18M0070_2020_02","MD18M0070","Mule Deer","M",2020,2,"Winter",348,28.9166666666667
"07354_MD18M0070_2020_07","MD18M0070","Mule Deer","M",2020,7,"Summer",341,30.9166666666667
"05566_MD18F0104_2019_02","MD18F0104","Mule Deer","F",2019,2,"Winter",320,27.9166666666667
"05567_MD18F0104_2019_07","MD18F0104","Mule Deer","F",2019,7,"Summer",370,30.9159722222222
"05568_MD18F0104_2020_02","MD18F0104","Mule Deer","F",2020,2,"Winter",348,28.9166666666667
"05569_MD18F0104_2020_07","MD18F0104","Mule Deer","F",2020,7,"Summer",344,30.9166666666667
"07718_MD18M0212_2019_02","MD18M0212","Mule Deer","M",2019,2,"Winter",336,27.9166666666667
"07719_MD18M0212_2019_07","MD18M0212","Mule Deer","M",2019,7,"Summer",350,30.9166666666667
"07720_MD18M0212_2020_02","MD18M0212","Mule Deer","M",2020,2,"Winter",346,28.9166666666667
"07721_MD18M0212_2020_07","MD18M0212","Mule Deer","M",2020,7,"Summer",335,30.9166666666667
"07722_MD18M0212_2021_02","MD18M0212","Mule Deer","M",2021,2,"Winter",334,27.9166666666667
"06959_MD18F0494_2019_02","MD18F0494","Mule Deer","F",2019,2,"Winter",317,27.9166666666667
"06960_MD18F0494_2019_07","MD18F0494","Mule Deer","F",2019,7,"Summer",366,30.9166666666667
"06961_MD18F0494_2020_02","MD18F0494","Mule Deer","F",2020,2,"Winter",325,28.9166666666667
"06962_MD18F0494_2020_07","MD18F0494","Mule Deer","F",2020,7,"Summer",334,30.9166666666667
"05488_MD18F0065_2018_07","MD18F0065","Mule Deer","F",2018,7,"Summer",328,30.9166666666667
"05489_MD18F0065_2019_02","MD18F0065","Mule Deer","F",2019,2,"Winter",335,27.9173611111111
"05490_MD18F0065_2019_07","MD18F0065","Mule Deer","F",2019,7,"Summer",368,30.8333333333333
"05491_MD18F0065_2020_02","MD18F0065","Mule Deer","F",2020,2,"Winter",331,28.9173611111111
"05492_MD18F0065_2020_07","MD18F0065","Mule Deer","F",2020,7,"Summer",346,30.9166666666667
"05493_MD18F0065_2021_02","MD18F0065","Mule Deer","F",2021,2,"Winter",317,27.9166666666667
"05494_MD18F0065_2021_07","MD18F0065","Mule Deer","F",2021,7,"Summer",259,22.8333333333333
"07357_MD18M0072_2019_02","MD18M0072","Mule Deer","M",2019,2,"Winter",322,27.9166666666667
"07358_MD18M0072_2019_07","MD18M0072","Mule Deer","M",2019,7,"Summer",359,30.9166666666667
"06616_MD18F0415_2019_02","MD18F0415","Mule Deer","F",2019,2,"Winter",320,27.9166666666667
"06617_MD18F0415_2019_07","MD18F0415","Mule Deer","F",2019,7,"Summer",364,30.9166666666667
"06618_MD18F0415_2020_02","MD18F0415","Mule Deer","F",2020,2,"Winter",106,8.80416666666667
"06619_MD18F0415_2020_07","MD18F0415","Mule Deer","F",2020,7,"Summer",328,30.9166666666667
"06620_MD18F0415_2021_02","MD18F0415","Mule Deer","F",2021,2,"Winter",336,27.9166666666667
"06187_MD18F0267_2019_02","MD18F0267","Mule Deer","F",2019,2,"Winter",334,27.9166666666667
"06188_MD18F0267_2019_07","MD18F0267","Mule Deer","F",2019,7,"Summer",370,30.9166666666667
"06189_MD18F0267_2020_02","MD18F0267","Mule Deer","F",2020,2,"Winter",345,28.9166666666667
"06190_MD18F0267_2020_07","MD18F0267","Mule Deer","F",2020,7,"Summer",346,30.9166666666667
"06191_MD18F0267_2021_02","MD18F0267","Mule Deer","F",2021,2,"Winter",336,27.9166666666667
"05807_MD18F0160_2019_02","MD18F0160","Mule Deer","F",2019,2,"Winter",322,27.9166666666667
"05808_MD18F0160_2019_07","MD18F0160","Mule Deer","F",2019,7,"Summer",366,30.9166666666667
"05809_MD18F0160_2020_02","MD18F0160","Mule Deer","F",2020,2,"Winter",347,28.9166666666667
"05810_MD18F0160_2020_07","MD18F0160","Mule Deer","F",2020,7,"Summer",346,30.9166666666667
"05811_MD18F0160_2021_02","MD18F0160","Mule Deer","F",2021,2,"Winter",335,27.9166666666667
"05812_MD18F0160_2021_07","MD18F0160","Mule Deer","F",2021,7,"Summer",36,7
"05522_MD18F0090_2018_07","MD18F0090","Mule Deer","F",2018,7,"Summer",227,19
"05523_MD18F0090_2019_02","MD18F0090","Mule Deer","F",2019,2,"Winter",333,27.9166666666667
"05524_MD18F0090_2019_07","MD18F0090","Mule Deer","F",2019,7,"Summer",364,30.9166666666667
"05525_MD18F0090_2020_02","MD18F0090","Mule Deer","F",2020,2,"Winter",347,28.9166666666667
"05526_MD18F0090_2020_07","MD18F0090","Mule Deer","F",2020,7,"Summer",336,30.9166666666667
"05527_MD18F0090_2021_02","MD18F0090","Mule Deer","F",2021,2,"Winter",336,27.9166666666667
"05528_MD18F0090_2021_07","MD18F0090","Mule Deer","F",2021,7,"Summer",372,30.9166666666667
"05559_MD18F0102_2019_02","MD18F0102","Mule Deer","F",2019,2,"Winter",322,27.9166666666667
"05560_MD18F0102_2019_07","MD18F0102","Mule Deer","F",2019,7,"Summer",370,30.9166666666667
"05561_MD18F0102_2020_02","MD18F0102","Mule Deer","F",2020,2,"Winter",331,28.9166666666667
"07723_MD18M0213_2019_02","MD18M0213","Mule Deer","M",2019,2,"Winter",313,27.9166666666667
"07724_MD18M0213_2019_07","MD18M0213","Mule Deer","M",2019,7,"Summer",295,30.6666666666667
"07727_MD18M0215_2019_02","MD18M0215","Mule Deer","M",2019,2,"Winter",299,27.9173611111111
"07728_MD18M0215_2019_07","MD18M0215","Mule Deer","M",2019,7,"Summer",370,30.9166666666667
"07729_MD18M0215_2020_02","MD18M0215","Mule Deer","M",2020,2,"Winter",338,28.9166666666667
"07535_MD18M0153_2019_02","MD18M0153","Mule Deer","M",2019,2,"Winter",332,27.9166666666667
"07536_MD18M0153_2019_07","MD18M0153","Mule Deer","M",2019,7,"Summer",367,30.6673611111111
"05507_MD18F0088_2018_07","MD18F0088","Mule Deer","F",2018,7,"Summer",233,19.5
"05508_MD18F0088_2019_02","MD18F0088","Mule Deer","F",2019,2,"Winter",321,27.9166666666667
"05509_MD18F0088_2019_07","MD18F0088","Mule Deer","F",2019,7,"Summer",371,30.9166666666667
"05510_MD18F0088_2020_02","MD18F0088","Mule Deer","F",2020,2,"Winter",346,28.9166666666667
"05511_MD18F0088_2020_07","MD18F0088","Mule Deer","F",2020,7,"Summer",342,30.9166666666667
"05512_MD18F0088_2021_02","MD18F0088","Mule Deer","F",2021,2,"Winter",335,27.9166666666667
"07497_MD18M0142_2019_02","MD18M0142","Mule Deer","M",2019,2,"Winter",324,27.9166666666667
"07498_MD18M0142_2019_07","MD18M0142","Mule Deer","M",2019,7,"Summer",371,30.9166666666667
"07499_MD18M0142_2020_02","MD18M0142","Mule Deer","M",2020,2,"Winter",346,28.9166666666667
"07500_MD18M0142_2020_07","MD18M0142","Mule Deer","M",2020,7,"Summer",356,30.9166666666667
"05513_MD18F0089_2018_07","MD18F0089","Mule Deer","F",2018,7,"Summer",233,19.3333333333333
"05514_MD18F0089_2019_02","MD18F0089","Mule Deer","F",2019,2,"Winter",323,27.9166666666667
"05515_MD18F0089_2019_07","MD18F0089","Mule Deer","F",2019,7,"Summer",368,30.9166666666667
"05516_MD18F0089_2020_02","MD18F0089","Mule Deer","F",2020,2,"Winter",332,28.9166666666667
"05517_MD18F0089_2020_07","MD18F0089","Mule Deer","F",2020,7,"Summer",347,30.9166666666667
"05518_MD18F0089_2021_02","MD18F0089","Mule Deer","F",2021,2,"Winter",336,27.9166666666667
"05519_MD18F0089_2021_07","MD18F0089","Mule Deer","F",2021,7,"Summer",372,30.9166666666667
"06106_MD18F0249_2019_02","MD18F0249","Mule Deer","F",2019,2,"Winter",335,27.9159722222222
"06107_MD18F0249_2019_07","MD18F0249","Mule Deer","F",2019,7,"Summer",368,30.9166666666667
"05951_MD18F0192_2019_02","MD18F0192","Mule Deer","F",2019,2,"Winter",329,27.9166666666667
"05952_MD18F0192_2019_07","MD18F0192","Mule Deer","F",2019,7,"Summer",371,30.9166666666667
"05953_MD18F0192_2020_02","MD18F0192","Mule Deer","F",2020,2,"Winter",339,28.9159722222222
"06598_MD18F0409_2019_02","MD18F0409","Mule Deer","F",2019,2,"Winter",320,27.9166666666667
"06599_MD18F0409_2019_07","MD18F0409","Mule Deer","F",2019,7,"Summer",369,30.9166666666667
"06600_MD18F0409_2020_02","MD18F0409","Mule Deer","F",2020,2,"Winter",347,28.9166666666667
"06601_MD18F0409_2020_07","MD18F0409","Mule Deer","F",2020,7,"Summer",332,30.9166666666667
"06602_MD18F0409_2021_02","MD18F0409","Mule Deer","F",2021,2,"Winter",332,27.9166666666667
"06603_MD18F0409_2021_07","MD18F0409","Mule Deer","F",2021,7,"Summer",359,30.9166666666667
"05532_MD18F0092_2018_07","MD18F0092","Mule Deer","F",2018,7,"Summer",169,14
"05533_MD18F0092_2019_02","MD18F0092","Mule Deer","F",2019,2,"Winter",323,27.9166666666667
"05534_MD18F0092_2019_07","MD18F0092","Mule Deer","F",2019,7,"Summer",368,30.9166666666667
"05535_MD18F0092_2020_02","MD18F0092","Mule Deer","F",2020,2,"Winter",347,28.9166666666667
"07432_MD18M0111_2019_02","MD18M0111","Mule Deer","M",2019,2,"Winter",323,27.9166666666667
"07433_MD18M0111_2019_07","MD18M0111","Mule Deer","M",2019,7,"Summer",369,30.9166666666667
"06853_MD18F0474_2019_02","MD18F0474","Mule Deer","F",2019,2,"Winter",335,27.9166666666667
"06854_MD18F0474_2019_07","MD18F0474","Mule Deer","F",2019,7,"Summer",366,30.9166666666667
"06855_MD18F0474_2020_02","MD18F0474","Mule Deer","F",2020,2,"Winter",346,28.9166666666667
"06856_MD18F0474_2020_07","MD18F0474","Mule Deer","F",2020,7,"Summer",334,30.9166666666667
"06857_MD18F0474_2021_02","MD18F0474","Mule Deer","F",2021,2,"Winter",336,27.9166666666667
"06858_MD18F0474_2021_07","MD18F0474","Mule Deer","F",2021,7,"Summer",369,30.9166666666667
"07610_MD18M0181_2019_02","MD18M0181","Mule Deer","M",2019,2,"Winter",325,27.9173611111111
"07611_MD18M0181_2019_07","MD18M0181","Mule Deer","M",2019,7,"Summer",362,30.9166666666667
"07612_MD18M0181_2020_02","MD18M0181","Mule Deer","M",2020,2,"Winter",346,28.9166666666667
"07613_MD18M0181_2020_07","MD18M0181","Mule Deer","M",2020,7,"Summer",328,29.7590277777778
"07614_MD18M0181_2021_02","MD18M0181","Mule Deer","M",2021,2,"Winter",334,27.9166666666667
"07615_MD18M0181_2021_07","MD18M0181","Mule Deer","M",2021,7,"Summer",362,30.9159722222222
"06622_MD18F0416_2019_02","MD18F0416","Mule Deer","F",2019,2,"Winter",257,27.9166666666667
"06623_MD18F0416_2019_07","MD18F0416","Mule Deer","F",2019,7,"Summer",351,30.9166666666667
"07518_MD18M0146_2019_02","MD18M0146","Mule Deer","M",2019,2,"Winter",321,27.9166666666667
"07519_MD18M0146_2019_07","MD18M0146","Mule Deer","M",2019,7,"Summer",370,30.9166666666667
"07156_MD18F0543_2019_02","MD18F0543","Mule Deer","F",2019,2,"Winter",323,27.9166666666667
"07157_MD18F0543_2019_07","MD18F0543","Mule Deer","F",2019,7,"Summer",368,30.9166666666667
"07711_MD18M0210_2019_02","MD18M0210","Mule Deer","M",2019,2,"Winter",335,27.8333333333333
"07712_MD18M0210_2019_07","MD18M0210","Mule Deer","M",2019,7,"Summer",371,30.9166666666667
"05913_MD18F0181_2019_02","MD18F0181","Mule Deer","F",2019,2,"Winter",336,27.9166666666667
"05914_MD18F0181_2019_07","MD18F0181","Mule Deer","F",2019,7,"Summer",371,30.9166666666667
"05915_MD18F0181_2020_02","MD18F0181","Mule Deer","F",2020,2,"Winter",346,28.9166666666667
"05916_MD18F0181_2020_07","MD18F0181","Mule Deer","F",2020,7,"Summer",347,30.9166666666667
